RowNames	Chr	GenomeStart	GenomeEnd	GenomeMid	FeatureStart	FeatureEnd	Strand	Description	EnsemblGeneID
1168	7	59365910	59365988	59365949	59365988	59365910	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075791
1169	7	59375067	59375145	59375106	59375145	59375067	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075803
1170	7	59376937	59377015	59376976	59377015	59376937	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075734
1171	7	59378803	59378881	59378842	59378881	59378803	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075970
1172	7	59380664	59380742	59380703	59380742	59380664	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075805
1173	7	59382536	59382614	59382575	59382614	59382536	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075950
1174	7	59384408	59384486	59384447	59384486	59384408	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075766
1175	7	59386280	59386358	59386319	59386358	59386280	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075866
1176	7	59388153	59388231	59388192	59388231	59388153	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075992
1177	7	59390025	59390102	59390063	59390102	59390025	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075947
1178	7	59391897	59391974	59391935	59391974	59391897	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075778
1179	7	59393768	59393846	59393807	59393846	59393768	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075901
1180	7	59395640	59395718	59395679	59395718	59395640	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075989
1181	7	59397512	59397590	59397551	59397590	59397512	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075985
1182	7	59399384	59399462	59399423	59399462	59399384	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075922
1183	7	59401255	59401333	59401294	59401333	59401255	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075816
1184	7	59403125	59403203	59403164	59403203	59403125	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075848
1185	7	59404997	59405075	59405036	59405075	59404997	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075768
1186	7	59406867	59406945	59406906	59406945	59406867	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075715
1187	7	59408739	59408817	59408778	59408817	59408739	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075981
1188	7	59410611	59410689	59410650	59410689	59410611	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075882
1189	7	59412484	59412562	59412523	59412562	59412484	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075988
1190	7	59414356	59414434	59414395	59414434	59414356	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075712
1191	7	59416228	59416306	59416267	59416306	59416228	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075940
1192	7	59418107	59418185	59418146	59418185	59418107	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075843
1193	7	59419978	59420056	59420017	59420056	59419978	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075733
1194	7	59421850	59421928	59421889	59421928	59421850	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075956
1195	7	59423723	59423801	59423762	59423801	59423723	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075968
1196	7	59425596	59425674	59425635	59425674	59425596	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075935
1197	7	59427468	59427546	59427507	59427546	59427468	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075834
1198	7	59429341	59429419	59429380	59429419	59429341	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075941
1199	7	59431214	59431292	59431253	59431292	59431214	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075925
1200	7	59433087	59433165	59433126	59433165	59433087	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075810
1201	7	59434960	59435038	59434999	59435038	59434960	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075869
1202	7	59436833	59436911	59436872	59436911	59436833	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075879
1203	7	59438704	59438782	59438743	59438782	59438704	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075851
1204	7	59440576	59440654	59440615	59440654	59440576	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075877
1205	7	59442448	59442525	59442486	59442525	59442448	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075739
1206	7	59444318	59444396	59444357	59444396	59444318	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075750
1207	7	59446188	59446266	59446227	59446266	59446188	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075823
1208	7	59448060	59448138	59448099	59448138	59448060	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075969
1209	7	59449932	59450009	59449970	59450009	59449932	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075944
1210	7	59451803	59451881	59451842	59451881	59451803	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000076003
1211	7	59453675	59453753	59453714	59453753	59453675	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075721
1212	7	59455545	59455623	59455584	59455623	59455545	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075883
1213	7	59457417	59457495	59457456	59457495	59457417	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075867
1214	7	59459291	59459369	59459330	59459369	59459291	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075860
1215	7	59461163	59461241	59461202	59461241	59461163	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075831
1216	7	59463034	59463112	59463073	59463112	59463034	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075990
1217	7	59464904	59464982	59464943	59464982	59464904	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075997
1218	7	59466773	59466851	59466812	59466851	59466773	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075845
1219	7	59468645	59468723	59468684	59468723	59468645	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075914
1220	7	59470516	59470594	59470555	59470594	59470516	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075995
1221	7	59472388	59472466	59472427	59472466	59472388	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075926
1222	7	59474259	59474337	59474298	59474337	59474259	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075881
1223	7	59476131	59476209	59476170	59476209	59476131	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075812
1224	7	59478002	59478080	59478041	59478080	59478002	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075974
1225	7	59479874	59479952	59479913	59479952	59479874	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075756
1226	7	59481745	59481823	59481784	59481823	59481745	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075796
1227	7	59483613	59483691	59483652	59483691	59483613	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075714
1228	7	59485481	59485559	59485520	59485559	59485481	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075855
1229	7	59486886	59486964	59486925	59486964	59486886	-1	Small nucleolar RNA SNORD115 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075762
1230	7	59541330	59541423	59541376	59541423	59541330	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075912
1231	7	59543857	59543950	59543903	59543950	59543857	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075840
1232	7	59546378	59546471	59546424	59546471	59546378	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075937
1233	7	59548924	59549017	59548970	59549017	59548924	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075979
1234	7	59551455	59551548	59551501	59551548	59551455	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075890
1235	7	59561089	59561182	59561135	59561182	59561089	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075758
1236	7	59563613	59563706	59563659	59563706	59563613	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075899
1237	7	59652239	59652697	59652468	59652239	59652697	1		ENSMUSG00000074086
1238	7	59738164	59738257	59738210	59738257	59738164	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075936
1239	7	59740681	59740774	59740727	59740774	59740681	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075847
1240	7	59743190	59743283	59743236	59743283	59743190	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075964
1241	7	59745738	59745831	59745784	59745831	59745738	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075749
1242	7	59748280	59748373	59748326	59748373	59748280	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075994
1243	7	59750814	59750907	59750860	59750907	59750814	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075807
1244	7	59753330	59753423	59753376	59753423	59753330	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075957
1245	7	59755883	59755976	59755929	59755976	59755883	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075951
1246	7	59758409	59758502	59758455	59758502	59758409	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075889
1247	7	59760939	59761032	59760985	59761032	59760939	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075959
1248	7	59763449	59763542	59763495	59763542	59763449	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075904
1249	7	59766007	59766100	59766053	59766100	59766007	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075759
1250	7	59768543	59768636	59768589	59768636	59768543	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075839
1251	7	59771061	59771154	59771107	59771154	59771061	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075907
1252	7	59773570	59773663	59773616	59773663	59773570	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075746
1253	7	59776111	59776204	59776157	59776204	59776111	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075987
1254	7	59778637	59778730	59778683	59778730	59778637	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075744
1255	7	59781163	59781256	59781209	59781256	59781163	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075853
1256	7	59783705	59783798	59783751	59783798	59783705	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000075723
1257	7	59801984	59802072	59802028	59802072	59801984	-1	Small nucleolar RNA SNORD116 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000077772
1258	7	59857758	59857824	59857791	59857824	59857758	-1	Small Nucleolar RNA SNORD64 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000077191
1259	7	59862190	59866513	59864352	59866513	59862190	-1	small nuclear ribonucleoprotein N [Source:MarkerSymbol;Acc:MGI:98347]	ENSMUSG00000000948
1260	7	59874399	59878365	59876382	59878365	59874399	-1	SNRPN upstream reading frame [Source:MarkerSymbol;Acc:MGI:1891236]	ENSMUSG00000074085
1261	7	60034595	60035053	60034824	60034595	60035053	1		ENSMUSG00000047370
1262	7	60632310	60632930	60632620	60632930	60632310	-1		ENSMUSG00000070528
1263	7	61081176	61081887	61081532	61081887	61081176	-1	Adult male hippocampus cDNA, RIKEN full-length enriched library, clone:2900019J01 product:hypothetical Serine-rich region profile containing protein, full insert sequence. [Source:Uniprot/SPTREMBL;Acc:Q9D6J0]	ENSMUSG00000068151
1264	7	61428193	61428651	61428422	61428651	61428193	-1		ENSMUSG00000059585
1265	7	61716258	61716355	61716306	61716355	61716258	-1		ENSMUSG00000077107
1266	7	61756720	61756814	61756767	61756814	61756720	-1	mmu-mir-344 [Source:miRBase;Acc:MI0000630]	ENSMUSG00000065568
1267	7	61818971	61819068	61819019	61819068	61818971	-1		ENSMUSG00000065496
1268	7	61915581	61915687	61915634	61915687	61915581	-1	U6 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000077194
1269	7	61993591	61997937	61995764	61997937	61993591	-1	predicted gene, EG330552 [Source:MarkerSymbol;Acc:MGI:3647139]	ENSMUSG00000045813
1270	7	62219736	62220058	62219897	62220058	62219736	-1		ENSMUSG00000074084
1271	7	62227270	62228875	62228072	62227270	62228875	1	necdin [Source:MarkerSymbol;Acc:MGI:97290]	ENSMUSG00000033585
1272	7	62255944	62260588	62258266	62255944	62260588	1	melanoma antigen, family L, 2 [Source:MarkerSymbol;Acc:MGI:1351648]	ENSMUSG00000056972
1273	7	62297357	62298991	62298174	62298991	62297357	-1	makorin, ring finger protein, 3 [Source:MarkerSymbol;Acc:MGI:2181178]	ENSMUSG00000070527
1274	7	62342446	62343297	62342872	62343297	62342446	-1	paternally expressed 12 [Source:MarkerSymbol;Acc:MGI:1351637]	ENSMUSG00000070526
1275	7	62355256	62355567	62355412	62355256	62355567	1		ENSMUSG00000072460
1276	7	62444303	62444698	62444501	62444698	62444303	-1		ENSMUSG00000070525
1277	7	62490607	62490734	62490671	62490607	62490734	1	Small nucleolar RNA SNORA17 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000077683
1278	7	62977642	63091519	63034580	63091519	62977642	-1	cholinergic receptor, nicotinic, alpha polypeptide 7 [Source:MarkerSymbol;Acc:MGI:99779]	ENSMUSG00000030525
1279	7	63323722	63637977	63480850	63323722	63637977	1	OTU domain containing 7A [Source:MarkerSymbol;Acc:MGI:2158505]	ENSMUSG00000033510
1280	7	63484969	63485501	63485235	63484969	63485501	1		ENSMUSG00000074083
1281	7	63689776	63690282	63690029	63690282	63689776	-1		ENSMUSG00000054234
1282	7	63770327	63817865	63794096	63817865	63770327	-1	Kruppel-like factor 13 [Source:MarkerSymbol;Acc:MGI:1354948]	ENSMUSG00000052040
1283	7	64032878	64148725	64090802	64032878	64148725	1	transient receptor potential cation channel, subfamily M, member 1 [Source:MarkerSymbol;Acc:MGI:1330305]	ENSMUSG00000030523
1284	7	64084756	64084861	64084808	64084756	64084861	1	mmu-mir-211 [Source:miRBase;Acc:MI0000708]	ENSMUSG00000065585
1285	7	64176518	64218248	64197383	64176518	64218248	1	expressed sequence BB128963 [Source:MarkerSymbol;Acc:MGI:2142292]	ENSMUSG00000030522
1286	7	64240442	64253034	64246738	64253034	64240442	-1	myotubularin related protein 15 [Source:MarkerSymbol;Acc:MGI:3045266]	ENSMUSG00000033458
1287	7	64255491	64271186	64263339	64271186	64255491	-1	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein) [Source:MarkerSymbol;Acc:MGI:1915223]	ENSMUSG00000030521
1288	7	64271721	64291071	64281396	64271721	64291071	1	methylmalonyl CoA epimerase [Source:MarkerSymbol;Acc:MGI:1920974]	ENSMUSG00000033429
1289	7	64380656	64632828	64506742	64380656	64632828	1	amyloid beta (A4) precursor protein-binding, family A, member 2 [Source:MarkerSymbol;Acc:MGI:1261791]	ENSMUSG00000030519
1290	7	64635063	64735178	64685121	64735178	64635063	-1	RIKEN cDNA 5730507A09 gene [Source:MarkerSymbol;Acc:MGI:1917888]	ENSMUSG00000030518
1291	7	64751029	64751868	64751449	64751868	64751029	-1	necdin-like 2 [Source:MarkerSymbol;Acc:MGI:1913897]	ENSMUSG00000070520
1292	7	65175115	65250189	65212652	65250189	65175115	-1	tight junction protein 1 [Source:MarkerSymbol;Acc:MGI:98759]	ENSMUSG00000030516
1293	7	65523864	65580857	65552360	65523864	65580857	1	threonyl-tRNA synthetase-like 2 [Source:MarkerSymbol;Acc:MGI:2444486]	ENSMUSG00000030515
1294	7	65618948	65619053	65619000	65618948	65619053	1		ENSMUSG00000076292
1295	7	65621054	65621401	65621228	65621401	65621054	-1	predicted gene, ENSMUSG00000074080 [Source:MarkerSymbol;Acc:MGI:3642550]	ENSMUSG00000074080
1296	7	65741163	65929284	65835223	65741163	65929284	1	proprotein convertase subtilisin/kexin type 6 [Source:MarkerSymbol;Acc:MGI:102897]	ENSMUSG00000030513
1297	7	65939512	65953528	65946520	65939512	65953528	1	small nuclear ribonucleoprotein polypeptide A' [Source:MarkerSymbol;Acc:MGI:1916231]	ENSMUSG00000030512
1298	7	65958664	65967802	65963233	65958664	65967802	1	histocompatibility 47 [Source:MarkerSymbol;Acc:MGI:95994]	ENSMUSG00000075701
1299	7	65988465	66052738	66020601	65988465	66052738	1	carbohydrate (chondroitin) synthase 1 [Source:MarkerSymbol;Acc:MGI:2681120]	ENSMUSG00000032640
1300	7	65998253	65998353	65998303	65998353	65998253	-1	U6 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065800
1301	7	66137693	66267291	66202492	66267291	66137693	-1	leucine-rich repeat kinase 1 [Source:MarkerSymbol;Acc:MGI:2142227]	ENSMUSG00000015133
1302	7	66269840	66306401	66288120	66306401	66269840	-1	aldehyde dehydrogenase family 1, subfamily A3 [Source:MarkerSymbol;Acc:MGI:1861722]	ENSMUSG00000015134
1303	7	66523534	66568424	66545979	66568424	66523534	-1	ankyrin repeat and SOCS box-containing protein 7 [Source:MarkerSymbol;Acc:MGI:2152835]	ENSMUSG00000030509
1304	7	66568908	66593694	66581301	66568908	66593694	1	lines homolog 2 (Drosophila) [Source:MarkerSymbol;Acc:MGI:1919885]	ENSMUSG00000053091
1305	7	66617256	66617390	66617323	66617256	66617390	1	predicted gene, ENSMUSG00000074078 [Source:MarkerSymbol;Acc:MGI:3642294]	ENSMUSG00000074078
1306	7	66643126	66700792	66671959	66643126	66700792	1	longevity assurance homolog 3 (S. cerevisiae) [Source:MarkerSymbol;Acc:MGI:2681008]	ENSMUSG00000030510
1307	7	66718685	66907082	66812883	66718685	66907082	1	ADAM metallopeptidase with thrombospondin type 1 motif, 17 [Source:MarkerSymbol;Acc:MGI:3588195]	ENSMUSG00000058145
1308	7	66909861	66912003	66910932	66909861	66912003	1	predicted gene, ENSMUSG00000074077 [Source:MarkerSymbol;Acc:MGI:3642293]	ENSMUSG00000074077
1309	7	66926468	67028971	66977720	66926468	67028971	1		ENSMUSG00000074076
1310	7	67031080	67031547	67031314	67031080	67031547	1	expressed sequence AU023434 [Source:MarkerSymbol;Acc:MGI:3034316]	ENSMUSG00000074074
1311	7	67101558	67107406	67104482	67101558	67107406	1	LysM, putative peptidoglycan-binding, domain containing 4 [Source:MarkerSymbol;Acc:MGI:1922349]	ENSMUSG00000043831
1312	7	67113818	67174528	67144173	67174528	67113818	-1	myocyte enhancer factor 2A [Source:MarkerSymbol;Acc:MGI:99532]	ENSMUSG00000030557
1313	7	67386924	67518744	67452834	67518744	67386924	-1	leucine rich repeat containing 28 [Source:MarkerSymbol;Acc:MGI:1915689]	ENSMUSG00000030556
1314	7	67444080	67444216	67444148	67444216	67444080	-1	Small nucleolar RNA SNORA70 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065383
1315	7	67520954	67600089	67560522	67520954	67600089	1	tetratricopeptide repeat domain 23 [Source:MarkerSymbol;Acc:MGI:1914259]	ENSMUSG00000030555
1316	7	67604820	67605143	67604982	67605143	67604820	-1	desmuslin [Source:MarkerSymbol;Acc:MGI:2661187]	ENSMUSG00000070514
1317	7	67606115	67633141	67619628	67633141	67606115	-1	desmuslin [Source:MarkerSymbol;Acc:MGI:2661187]	ENSMUSG00000030554
1318	7	67759705	67760000	67759853	67760000	67759705	-1		ENSMUSG00000062016
1319	7	67826372	68100293	67963332	67826372	68100293	1	insulin-like growth factor I receptor [Source:MarkerSymbol;Acc:MGI:96433]	ENSMUSG00000005533
